 0 1 2 3 4 5 6 7
preposterously 0.000346512760507 4.79275787132e-104 4.61931921607e-104 4.97727240102e-71 4.79073486074e-104 6.22814742864e-104 4.63641827873e-104 5.3556427267e-104
presage 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
presagers 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.7023536829e-104 5.3556427267e-104
prescriptions 3.56778402125e-104 5.2757091777e-104 4.61793312967e-104 0.000501093411657 4.61523426681e-104 6.31031838385e-104 4.63647946142e-104 6.26653758793e-104
presence 3.46976361096e-104 4.71188755283e-104 4.64005905721e-104 0.000501093411657 4.95789975518e-104 7.08265760317e-104 4.86504482207e-104 0.00053556427267
present 4.27268862331e-104 5.22569452197e-104 4.62246068456e-104 0.00250546705829 4.69692391694e-104 6.26739628467e-104 4.63641827873e-104 5.38581772658e-104
presentabsent 3.46512760507e-104 5.0934839406e-104 4.61589132045e-104 5.24906076331e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
presenteth 3.46512760507e-104 0.00047051810092 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
presents 3.46705630317e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.77249129677e-104 0.000463641827873 5.3556427267e-104
presentst 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 7.55974937322e-104 0.000450232327076 6.25564114103e-104 4.63641827873e-104 5.3556427267e-104
preserve 0.000346512760507 9.17059058795e-104 4.61604155825e-104 5.01093411657e-104 4.51468175094e-104 6.22825266307e-104 4.63641827873e-104 5.3556427267e-104
press 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
presume 3.46512768477e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 1.19889638991e-103 0.000463641827873 5.3556427267e-104
pretty 3.46512760507e-104 0.000612494733974 4.61588119472e-104 5.01856669411e-104 0.000317954409271 6.23247047263e-104 6.36085424834e-104 0.000531308640967
prevailed 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
prevent 3.46512760507e-104 4.7051810092e-104 4.62560910496e-104 5.87858585609e-74 0.000450232327076 6.24150937164e-104 4.63641827873e-104 5.3556427267e-104
preventst 3.46512760507e-104 4.7051810092e-104 4.61589048655e-104 0.000501093411657 2.83680180295e-53 6.31043893801e-104 3.24368561856e-42 6.27947550807e-104
prey 3.57468393763e-104 4.84361313663e-104 4.61588594508e-104 5.06278224531e-104 0.000900464654151 6.23095454451e-104 4.63641827873e-104 6.53089201699e-104
pricked 3.46514630641e-104 4.71355630991e-104 4.61588119472e-104 5.01095232813e-104 4.55206885043e-104 6.22817629384e-104 0.000463641827873 5.35867905618e-104
pride 0.00103765219978 1.01599113272e-102 0.00369521739694 7.2809745683e-104 5.12167851832e-104 6.27576590316e-104 4.63641827873e-104 5.3556427267e-104
prime 3.46512760507e-104 4.7051810092e-104 0.00184635247789 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
princes 3.47166702712e-104 4.7051810092e-104 4.61603591307e-104 5.04586727577e-104 0.0010066930922 6.24997903925e-104 4.64683609257e-104 0.000409202497339
print 3.4651326712e-104 4.7051810092e-104 4.61591476675e-104 5.01093411657e-104 5.80052578483e-104 6.22814387895e-104 4.63641827873e-104 0.00053556427267
prison 3.46515917303e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 0.000622814387895 4.76369499514e-104 5.3556427267e-104
prisoner 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
private 3.46512760507e-104 4.7051810092e-104 4.61978257545e-104 0.000501093411657 3.43868134234e-64 6.24969526521e-104 4.63641827873e-104 5.3556427267e-104
privilage 4.67895069909e-104 0.00047051810092 4.61588119472e-104 5.01093411657e-104 5.54180143755e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
privilege 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
prize 1.58203304262e-48 5.7951968526e-104 4.62125896026e-104 0.00106757486088 0.000391481188802 6.24439117071e-104 4.63641827873e-104 5.97390816607e-104
prizing 3.46512760507e-104 4.7058561616e-104 4.61588119472e-104 5.01093411657e-104 4.59234446277e-104 6.22814387895e-104 5.27002267611e-104 0.00053556427267
proceed 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
proceeds 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
process 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.56327717886e-104 6.22814387895e-104 4.69966969582e-104 0.00053556427267
proclaims 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
profane 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
profaned 0.000206777231525 7.51693210073e-45 4.61588119472e-104 5.0179671232e-104 7.53188959895e-104 6.29762378964e-104 6.40233743537e-104 0.000751537147192
profit 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 2.91537720825e-102 6.22814387895e-104 4.63641827873e-104 0.00053556427267
profitless 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 0.000622814387895 5.6354544486e-104 5.3556427267e-104
profound 3.46512760507e-104 4.94793188496e-104 4.61588119472e-104 5.01093411657e-104 0.000450232327076 6.22905910515e-104 4.63641827873e-104 5.3556427267e-104
prognosticate 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
progress 3.46512760507e-104 0.00047051810092 4.61890630401e-104 5.01093411657e-104 4.50232327076e-104 6.24730510785e-104 4.63641827873e-104 5.3556427267e-104
promise 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.22101580293e-104 4.54302223815e-104 6.22814387895e-104 6.35986737121e-70 0.00053556427267
prone 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
proof 0.000346512760507 3.27202173418e-96 4.61710141503e-104 0.000505631150277 0.000446155169862 6.31221545211e-104 4.63641827873e-104 5.3556427267e-104
prophecies 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
prophetic 0.000346512760507 4.7051810092e-104 4.61588119472e-104 5.01518167905e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
proposed 0.000346512760507 7.43600784432e-68 4.61588119472e-104 5.01093411657e-104 5.14341018536e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
proud 0.000442835539675 0.00303355783546 4.62485121778e-104 8.9851166412e-104 5.75858052719e-90 6.27727539526e-104 5.54654536693e-104 0.00228940398804
prouder 0.000346512760507 5.84918092231e-104 4.68368471703e-104 1.86819469051e-103 4.50232327076e-104 6.28824715693e-104 4.63641827873e-104 5.3556427267e-104
proudest 0.000346512760507 4.78267503839e-83 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
proudly 3.46512760507e-104 4.7051810092e-104 4.62118357989e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
proudpied 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 1.08113771206e-103 0.00053556427267
prove 0.000693025521013 4.7051810092e-104 0.00415429307525 5.01272639451e-104 4.50457912492e-104 6.22814387895e-104 1.4078421625e-103 0.00053556427267
proved 6.9534727744e-104 0.000941036201839 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.25654425841e-104 4.63641827873e-104 5.3556427267e-104
proves 3.46514762271e-104 0.0005052820553 4.6158812538e-104 5.0734372161e-104 4.53077517906e-104 6.25836728965e-104 1.50137995332e-103 0.000495994419977
provide 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
proving 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 0.000622814387895 8.20486543034e-104 5.3556427267e-104
provoke 3.46512760507e-104 0.00047051810092 4.61588119472e-104 5.01093411657e-104 4.85182078173e-104 6.24673220213e-104 4.63641827873e-104 5.3556427267e-104
pry 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
public 3.46512760507e-104 0.00047051810092 4.61588119472e-104 5.48125809906e-104 4.50232327076e-104 6.26766237847e-104 5.12682792531e-104 0.00160669281801
publish 0.000346512760507 8.83744343668e-104 4.62328157074e-104 5.01093411657e-104 4.50232327076e-104 6.23302552558e-104 4.63641827873e-104 5.3556427267e-104
pupil 0.000346512760507 4.90850156174e-104 4.61588119472e-104 5.01467524126e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
pure 3.46512760507e-104 0.000941036201839 4.62463770034e-104 7.01115592655e-104 5.84126523299e-104 6.46872164724e-104 4.63641827873e-104 9.99786231276e-104
purest 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 1.39608403069e-103 0.00053556427267
purge 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
purging 6.15784546764e-104 4.72470155332e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
purity 3.46512760507e-104 4.99578597488e-104 4.62482167376e-104 0.000501093411657 8.32840254389e-104 6.23661901933e-104 4.63641827873e-104 5.3556427267e-104
purple 0.000346512760507 4.71434317881e-104 4.61588119472e-104 5.05411686823e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
purpose 0.00105672113061 5.19459962895e-104 4.63910161729e-104 6.16024738837e-104 5.6318386851e-104 6.23980564718e-104 5.47967972534e-104 0.00104457102387
purposed 3.46512760507e-104 0.00047051810092 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
pursuing 3.46512760507e-104 4.7051810092e-104 4.61661469648e-104 5.8157439356e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
pursuit 3.46512811982e-104 4.75039093827e-104 4.61588119592e-104 5.04711283055e-104 0.000563210351376 6.22832122071e-104 5.80996160706e-104 0.000401173670811
put 4.86433461575e-104 5.99635501175e-104 4.64132716593e-104 0.000829908433045 0.00181478043939 6.26597383144e-104 4.63824387992e-104 0.000703217597343
puts 3.46512760507e-104 0.00047051810092 4.61588119472e-104 5.01093411657e-104 5.6515836341e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
putst 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
pyramids 3.46513419957e-104 4.70706232764e-104 4.61588119472e-104 5.01093411657e-104 6.32622225767e-104 6.22814387895e-104 0.000463641827873 5.3556427267e-104
qualify 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
quality 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
queen 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
quenched 3.46514862228e-104 0.00047051810092 4.64853926374e-104 5.01099744942e-104 4.50232327076e-104 6.2948434647e-104 4.63641827873e-104 5.3556427267e-104
quest 3.46603391558e-104 4.72078878742e-104 4.63354857276e-104 0.000500844705045 4.83041755188e-104 0.000623123508018 4.76704844048e-104 5.3556427267e-104
question 4.16871774364e-104 0.000941036201839 4.61588119472e-104 8.12582606109e-104 4.50232327076e-104 7.4828584292e-104 4.63641827873e-104 5.3556427267e-104
quick 0.000340377425971 0.00094936716763 4.61588119472e-104 2.81799435074e-67 4.50232327076e-104 6.24419346878e-104 4.63641827873e-104 6.08300870032e-104
quicker 3.46512760507e-104 0.00047051810092 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.26054290708e-104 4.63641827873e-104 5.3556427267e-104
quickly 0.000346512760507 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
quiet 6.64575449137e-104 0.00047051810092 4.61588119472e-104 6.45045310647e-75 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
quietus 3.46525441178e-104 4.70532485974e-104 4.61588119472e-104 5.01135046877e-104 4.50232327076e-104 6.22814387895e-104 0.000463641827873 6.77800980497e-104
quill 3.46601848073e-104 0.00047051810092 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.29597997257e-104 4.63641827873e-104 5.81000899172e-104
quite 1.38607107628e-52 0.000609443015952 0.00138476435842 0.000353140847236 4.50232327076e-104 6.24258702621e-104 4.63641827873e-104 5.3556427267e-104
race 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
rack 3.46557631817e-104 4.70538353572e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.38980920824e-104 4.63641827873e-104 5.75387966406e-104
rage 8.18544716889e-104 0.000289637850879 0.00138500833997 5.50406419167e-104 0.000623076181984 6.50445483731e-104 6.20636573923e-104 1.54149797378e-103
ragged 0.000346512760507 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
raiment 0.000346512760507 4.7051810092e-104 4.62491577514e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
rain 5.04847646184e-104 4.70518128357e-104 4.61824222612e-104 0.00112516712401 0.000339734552252 6.23960427933e-104 4.63641827873e-104 5.68414282721e-104
rainy 6.19258447518e-104 4.73821917822e-104 4.61588119472e-104 0.000501093411657 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
raised 0.000346512760507 4.7051810092e-104 4.62616311341e-104 2.12328309368e-96 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
random 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.01093411657e-104 0.000450232327076 6.22814387895e-104 4.63641827873e-104 5.84809000968e-104
ranged 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
rank 0.00123359579714 6.75598438517e-104 4.62491386623e-104 8.72392373911e-104 4.63627765408e-104 6.22814387895e-104 6.99034142967e-104 0.000771196525362
ranks 0.000346512760507 5.42187462179e-104 4.62503884796e-104 5.01093411657e-104 4.50232327076e-104 6.23036721922e-104 4.63641827873e-104 5.3556427267e-104
ransom 8.69402504047e-104 0.000941036201839 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
ransoms 3.46512760507e-104 4.7051810092e-104 4.61591647719e-104 6.08986130863e-104 4.50232327076e-104 6.22814387895e-104 1.53621769043e-103 0.00053556427267
rare 3.46512760507e-104 4.7051810092e-104 0.00184635247789 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
rarities 3.46512760507e-104 4.7051810092e-104 4.62938680437e-104 6.15482250468e-104 0.000450232327076 6.24327298531e-104 4.63641827873e-104 5.3556427267e-104
rather 3.46512760507e-104 4.7051810092e-104 4.61588119472e-104 5.02927918088e-104 4.51425408467e-104 6.22814387895e-104 4.63641827873e-104 0.00053556427267
raven 0.000346512760507 3.33692239407e-81 4.61588119472e-104 1.39162169036e-103 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
razed 0.000344067470845 0.000473838478057 4.61588119472e-104 5.16972082054e-104 2.73024273401e-103 6.24671009928e-104 4.63641827873e-104 5.3556427267e-104
read 6.12838044054e-104 0.00135861418944 0.000462095273319 2.0260552425e-60 0.000500395319439 6.36465497862e-104 3.38553834354e-74 7.15100526536e-104
reap 3.46512760507e-104 4.7051810092e-104 0.000461588119472 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
rearward 4.15439546225e-104 5.19288109377e-104 4.61642103476e-104 5.18550480613e-104 0.000450232327076 6.2308785015e-104 4.63641827873e-104 5.3556427267e-104
reason 9.43635967533e-104 6.58219820424e-104 0.000461588119472 0.000501093411657 2.247100399e-103 6.22814387895e-104 6.79036415506e-86 0.00214225709068
reasons 3.46516685384e-104 4.70546940416e-104 4.62728507393e-104 0.000521695455355 0.000881953722136 6.33051070489e-104 4.63641827873e-104 5.3556427267e-104
rebel 0.000346512760507 4.91502919412e-104 4.61588119472e-104 5.01093411657e-104 4.50232327076e-104 6.22814387895e-104 4.63641827873e-104 5.3556427267e-104
rebuked 3.46512760507e-104 5.07545444708e-104 4.61817744359e-104 5.01093411657e-104 0.000450232327076 6.23282695393e-104 4.63641827873e-104 5.3556427267e-104
